,Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim
265,10000265,Denver,Medical Leave,Male,Primary_Plan,Website,Sedan_4 Door,126,4,1,3,0
266,10000266,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,188,2,2,6,120
267,10000267,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,144,8,1,2,90
268,10000268,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,172,3,4,2,64
269,10000269,Tampa,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,206,1,2,2,86
270,10000270,Fairfield,Medical Leave,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,130,2,1,3,34
271,10000271,Indianapolis,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,226,7,1,2,82
272,10000272,Denver,Employed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,206,1,4,3,9
273,10000273,Tampa,Unemployed,Female,Extended_Plan,Agents,Sports Car,266,1,1,2,13
274,10000274,Indianapolis,Employed,Female,Extended_Plan,Agents,SUV,256,1,2,3,26
275,10000275,Denver,Disabled,Male,Primary_Plan,Website,Coupe_2 Door,130,3,1,2,64
276,10000276,Tampa,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,222,5,1,6,129
277,10000277,Tampa,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,232,4,3,3,0
278,10000278,Boston,Unemployed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,152,2,3,6,142
279,10000279,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,184,1,2,3,9
280,10000280,Fairfield,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,178,5,1,2,56
281,10000281,Boston,Unemployed,Male,Primary_Plan,Website,Coupe_2 Door,138,3,4,2,90
282,10000282,Fairfield,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,142,6,1,6,116
283,10000283,Indianapolis,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,132,1,1,2,82
284,10000284,Indianapolis,Employed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,216,3,1,2,60
285,10000285,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,3,2,6,108
286,10000286,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,3,1,2,99
287,10000287,Boston,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,144,7,1,3,0
288,10000288,Boston,Unemployed,Male,Primary_Plan,Agents,Sports Car,228,5,1,2,39
289,10000289,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,126,5,2,3,30
290,10000290,Denver,Employed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,224,8,3,6,142
291,10000291,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,182,3,4,2,82
292,10000292,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,Luxirious_Car,450,8,1,2,90
293,10000293,Tampa,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,142,3,3,3,26
294,10000294,Denver,Disabled,Female,Premium_Plan,Customer_Call_Centre,Coupe_2 Door,236,6,1,2,73
295,10000295,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,1,2,2,90
296,10000296,Boston,Employed,Male,Primary_Plan,Agents,SUV,220,2,1,6,146
297,10000297,Indianapolis,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,1,2,6,108
298,10000298,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,9,2,3,0
299,10000299,Denver,Unemployed,Male,Premium_Plan,Website,Sedan_4 Door,202,8,3,2,69
300,10000300,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,1,2,6,142
301,10000301,Fairfield,Employed,Male,Primary_Plan,Website,Sedan_4 Door,136,8,4,1,64
302,10000302,Denver,Retired,Male,Primary_Plan,Website,Sports Car,234,9,1,2,73
303,10000303,Indianapolis,Employed,Female,Primary_Plan,Agents,SUV,224,2,1,3,30
304,10000304,Denver,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,1,1,6,103
305,10000305,Indianapolis,Unemployed,Female,Primary_Plan,Agents,SUV,236,4,1,5,60
306,10000306,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,232,2,2,3,0
307,10000307,Denver,Employed,Male,Extended_Plan,Website,SUV,264,3,3,3,34
308,10000308,Denver,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,222,1,2,2,77
309,10000309,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,6,2,3,13
310,10000310,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,122,6,1,3,22
311,10000311,Denver,Employed,Female,Primary_Plan,Agents,SUV,220,1,1,3,26
312,10000312,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,6,4,3,13
313,10000313,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,232,3,3,3,34
314,10000314,Denver,Employed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,212,3,1,3,43
315,10000315,Denver,Unemployed,Male,Premium_Plan,Direct Branch Contact,SUV,306,2,3,3,30
316,10000316,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,242,1,3,3,47
317,10000317,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,196,1,2,2,73
318,10000318,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,278,1,3,2,69
319,10000319,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,138,1,2,3,9
320,10000320,Tampa,Employed,Female,Primary_Plan,Agents,SUV,220,1,4,6,125
321,10000321,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,7,2,6,138
322,10000322,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,1,2,60
323,10000323,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,5,2,3,4
324,10000324,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,160,2,4,8,142
325,10000325,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,204,2,1,8,150
326,10000326,Fairfield,Unemployed,Female,Extended_Plan,Website,Sedan_4 Door,196,2,2,8,103
327,10000327,Fairfield,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,1,2,3,9
328,10000328,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,136,1,2,1,64
329,10000329,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,196,2,1,2,99
330,10000330,Boston,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,126,1,2,3,4
331,10000331,Boston,Unemployed,Female,Primary_Plan,Website,SUV,222,9,3,8,116
332,10000332,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,142,1,1,3,30
333,10000333,Denver,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,164,2,4,8,108
334,10000334,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,5,1,2,73
335,10000335,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,148,1,1,2,73
336,10000336,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,2,1,3,26
337,10000337,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,3,4,2,99
338,10000338,Tampa,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,140,5,1,3,4
339,10000339,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,152,1,4,8,150
340,10000340,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,SUV,238,8,3,3,26
341,10000341,Boston,Employed,Male,Premium_Plan,Customer_Call_Centre,SUV,308,2,4,2,86
342,10000342,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,5,1,3,9
343,10000343,Boston,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,122,1,2,8,120
344,10000344,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,3,2,8,108
345,10000345,Fairfield,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,2,2,2,99
346,10000346,Denver,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,142,3,1,3,4
347,10000347,Indianapolis,Disabled,Male,Primary_Plan,Website,Sedan_4 Door,128,8,4,2,86
348,10000348,Fairfield,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,158,2,1,2,73
349,10000349,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,184,1,4,8,150
350,10000350,Boston,Disabled,Female,Premium_Plan,Agents,Sedan_4 Door,212,3,1,2,77
351,10000351,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,2,2,8,146
352,10000352,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,1,1,4,30
353,10000353,Indianapolis,Employed,Female,Primary_Plan,Website,Coupe_2 Door,126,3,2,2,73
354,10000354,Indianapolis,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,1,4,4,39
355,10000355,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,1,2,8,116
356,10000356,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,218,1,2,4,22
357,10000357,Boston,Unemployed,Female,Premium_Plan,Agents,SUV,322,1,1,8,125
358,10000358,Fairfield,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,132,3,1,4,9
359,10000359,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,4,4,4,39
360,10000360,Fairfield,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,2,3,2,90
361,10000361,Tampa,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,2,4,34
362,10000362,Boston,Unemployed,Female,Primary_Plan,Agents,Sports Car,224,2,2,8,120
363,10000363,Denver,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,138,1,1,4,13
364,10000364,Boston,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,7,1,2,77
365,10000365,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,1,1,2,64
366,10000366,Boston,Employed,Female,Premium_Plan,Customer_Call_Centre,SUV,312,9,2,4,26
367,10000367,Boston,Medical Leave,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,1,2,8,125
368,10000368,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,124,1,2,2,82
369,10000369,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,1,1,4,17
370,10000370,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,126,7,2,8,116
371,10000371,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sports Car,224,9,1,2,30
372,10000372,Tampa,Disabled,Male,Primary_Plan,Agents,Sedan_4 Door,136,3,1,2,82
373,10000373,Boston,Employed,Female,Primary_Plan,Website,SUV,212,2,1,2,77
374,10000374,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,3,2,8,138
375,10000375,Tampa,Employed,Male,Extended_Plan,Agents,SUV,252,2,1,4,26
376,10000376,Boston,Disabled,Female,Primary_Plan,Website,SUV,200,1,4,4,4
377,10000377,Boston,Employed,Female,Premium_Plan,Direct Branch Contact,SUV,342,1,4,4,0
378,10000378,Fairfield,Retired,Female,Primary_Plan,Agents,Coupe_2 Door,144,3,2,8,108
379,10000379,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,158,1,1,2,60
380,10000380,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,180,1,2,2,95
381,10000381,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,128,1,2,4,9
382,10000382,Indianapolis,Employed,Female,Primary_Plan,Website,Coupe_2 Door,124,1,2,8,125
383,10000383,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,230,2,4,8,125
384,10000384,Indianapolis,Employed,Male,Premium_Plan,Customer_Call_Centre,Coupe_2 Door,232,1,1,8,138
385,10000385,Denver,Employed,Female,Primary_Plan,Agents,SUV,208,2,3,2,64
386,10000386,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,1,1,8,125
387,10000387,Denver,Disabled,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,170,3,1,4,9
388,10000388,Boston,Retired,Male,Primary_Plan,Agents,Sports Car,210,1,2,2,77
389,10000389,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,2,2,4,34
390,10000390,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,3,2,4,4
391,10000391,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,126,5,2,2,56
392,10000392,Boston,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,196,2,1,4,39
393,10000393,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,130,1,1,4,22
394,10000394,Indianapolis,Employed,Female,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,222,3,1,4,17
395,10000395,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,192,6,3,2,56
396,10000396,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,134,1,3,1,86
397,10000397,Tampa,Employed,Female,Primary_Plan,Agents,SUV,228,8,1,2,64
398,10000398,Fairfield,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,232,2,1,3,99
399,10000399,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,1,4,4,34
400,10000400,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,138,9,1,4,4
401,10000401,Indianapolis,Medical Leave,Female,Extended_Plan,Direct Branch Contact,SUV,272,1,1,4,0
402,10000402,Denver,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,174,2,1,4,39
403,10000403,Tampa,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,7,4,2,52
404,10000404,Fairfield,Employed,Female,Extended_Plan,Agents,Luxurious_SUV,488,2,1,4,125
405,10000405,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,246,2,3,4,17
406,10000406,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,122,3,2,2,95
407,10000407,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,226,2,1,2,64
408,10000408,Tampa,Employed,Female,Primary_Plan,Agents,Sports Car,218,2,2,2,43
409,10000409,Boston,Unemployed,Male,Primary_Plan,Agents,Luxurious_SUV,366,2,3,2,26
410,10000410,Denver,Employed,Male,Premium_Plan,Customer_Call_Centre,SUV,352,5,3,4,108
411,10000411,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,146,6,1,2,90
412,10000412,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,4,4,4,26
413,10000413,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,124,1,3,4,22
414,10000414,Tampa,Retired,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,172,6,1,2,90
415,10000415,Denver,Unemployed,Female,Primary_Plan,Agents,Sports Car,224,1,1,3,30
416,10000416,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,9,1,1,56
417,10000417,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,148,4,1,4,146
418,10000418,Fairfield,Medical Leave,Male,Primary_Plan,Website,Luxirious_Car,366,1,2,4,103
419,10000419,Denver,Employed,Male,Primary_Plan,Agents,SUV,228,1,4,4,39
420,10000420,Denver,Unemployed,Male,Extended_Plan,Agents,Sports Car,254,3,2,5,13
421,10000421,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,124,2,3,2,86
422,10000422,Tampa,Unemployed,Male,Extended_Plan,Agents,Sports Car,272,8,1,2,60
423,10000423,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,142,3,3,4,43
424,10000424,Denver,Unemployed,Female,Premium_Plan,Agents,Sedan_4 Door,224,1,3,4,17
425,10000425,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Luxirious_Car,460,2,1,4,120
426,10000426,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,258,3,2,4,133
427,10000427,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,132,2,4,4,116
428,10000428,Denver,Retired,Male,Extended_Plan,Agents,SUV,266,1,2,4,150
429,10000429,Denver,Employed,Male,Premium_Plan,Agents,SUV,354,7,1,4,150
430,10000430,Indianapolis,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,126,3,2,4,150
431,10000431,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,1,1,4,120
432,10000432,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,220,1,2,4,26
433,10000433,Denver,Employed,Female,Extended_Plan,Agents,Sports Car,248,6,2,3,13
434,10000434,Indianapolis,Employed,Female,Extended_Plan,Agents,SUV,260,1,2,2,52
435,10000435,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Luxurious_SUV,392,1,1,3,0
436,10000436,Indianapolis,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,148,1,1,4,4
437,10000437,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,158,2,3,2,95
438,10000438,Fairfield,Employed,Male,Primary_Plan,Agents,Sports Car,226,3,3,3,13
439,10000439,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,2,2,77
440,10000440,Indianapolis,Medical Leave,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,226,1,1,4,4
441,10000441,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,148,7,1,4,4
442,10000442,Denver,Unemployed,Male,Extended_Plan,Agents,SUV,264,6,2,4,39
443,10000443,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,146,2,1,4,39
444,10000444,Tampa,Employed,Female,Extended_Plan,Website,Sports Car,262,9,1,3,17
445,10000445,Boston,Disabled,Female,Primary_Plan,Agents,Sedan_4 Door,128,6,2,4,129
446,10000446,Boston,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,176,4,1,4,129
447,10000447,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,210,3,2,4,26
448,10000448,Fairfield,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,156,1,2,2,56
449,10000449,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,228,1,2,2,82
450,10000450,Denver,Medical Leave,Female,Primary_Plan,Direct Branch Contact,Sports Car,200,1,1,3,17
451,10000451,Denver,Medical Leave,Male,Primary_Plan,Website,SUV,234,6,1,2,64
452,10000452,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,4,1,4,103
453,10000453,Fairfield,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,182,1,1,2,60
454,10000454,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,6,2,3,129
455,10000455,Denver,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,1,1,3,108
456,10000456,Fairfield,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,172,1,2,4,22
457,10000457,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sports Car,276,4,1,2,64
458,10000458,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,130,2,1,3,138
459,10000459,Boston,Medical Leave,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,180,2,1,3,116
460,10000460,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,3,1,4,4
461,10000461,Boston,Disabled,Female,Primary_Plan,Website,SUV,226,9,1,4,43
462,10000462,Fairfield,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,136,1,2,4,13
463,10000463,Tampa,Employed,Male,Primary_Plan,Website,Sports Car,200,4,2,4,103
464,10000464,Denver,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,1,2,4,17
465,10000465,Denver,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,152,2,1,3,103
466,10000466,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,122,1,4,3,108
467,10000467,Denver,Unemployed,Female,Extended_Plan,Website,Sedan_4 Door,184,1,4,2,86
468,10000468,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,5,1,4,39
469,10000469,Boston,Employed,Male,Extended_Plan,Website,SUV,262,9,1,4,17
470,10000470,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,1,2,3,116
471,10000471,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,140,1,1,3,116
472,10000472,Tampa,Unemployed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,222,3,1,3,138
473,10000473,Tampa,Unemployed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,228,1,4,2,52
474,10000474,Tampa,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,166,8,1,3,150
475,10000475,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,140,2,2,2,69
476,10000476,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,148,2,1,4,30
477,10000477,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,8,1,2,86
478,10000478,Denver,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,190,2,2,2,60
479,10000479,Indianapolis,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,128,1,2,2,52
480,10000480,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,132,2,3,3,108
481,10000481,Indianapolis,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,130,1,2,2,64
482,10000482,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,9,1,4,0
483,10000483,Boston,Medical Leave,Female,Primary_Plan,Website,Coupe_2 Door,130,4,1,4,9
484,10000484,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,172,9,1,4,4
485,10000485,Tampa,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,168,3,3,3,133
486,10000486,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,1,1,1,56
487,10000487,Boston,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,184,4,1,4,13
488,10000488,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,138,3,2,3,64
489,10000489,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,1,3,4,26
490,10000490,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,5,3,4,26
491,10000491,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,148,2,3,4,22
492,10000492,Fairfield,Employed,Male,Premium_Plan,Agents,Coupe_2 Door,220,1,2,4,0
493,10000493,Tampa,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,172,2,1,2,52
494,10000494,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,9,4,2,82
495,10000495,Boston,Employed,Female,Primary_Plan,Agents,SUV,234,1,4,6,146
496,10000496,Denver,Employed,Male,Premium_Plan,Agents,Luxurious_SUV,552,1,1,2,142
497,10000497,Tampa,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,1,1,4,86
498,10000498,Fairfield,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,192,1,2,5,86
499,10000499,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,212,2,1,3,99
500,10000500,Fairfield,Employed,Female,Extended_Plan,Website,Coupe_2 Door,188,1,3,4,39
501,10000501,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,2,1,4,9
502,10000502,Fairfield,Unemployed,Male,Primary_Plan,Agents,SUV,222,1,1,4,26
503,10000503,Tampa,Employed,Male,Primary_Plan,Website,Sedan_4 Door,128,2,2,3,99
