Customer_ID,City,Work_Status,Gender,Coverage_Type,Accessbility,Vehicle_Type,Monthly_Premium,Open_Policies,Renew_Offer_Type,Vehicle_Age_In_Years,Weeks_Since_Claim,Churn
10000263,Tampa,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,4,2,1,99,No
10000264,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,166,6,1,2,73,No
10000265,Denver,Medical Leave,Male,Primary_Plan,Website,Sedan_4 Door,126,4,1,3,0,No
10000266,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,188,2,2,6,120,No
10000267,Tampa,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,144,8,1,2,90,No
10000268,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,172,3,4,2,64,No
10000269,Tampa,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,206,1,2,2,86,No
10000270,Fairfield,Medical Leave,Female,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,130,2,1,3,34,No
10000271,Indianapolis,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,226,7,1,2,82,No
10000272,Denver,Employed,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,206,1,4,3,9,No
10000273,Tampa,Unemployed,Female,Extended_Plan,Agents,Sports Car,266,1,1,2,13,No
10000274,Indianapolis,Employed,Female,Extended_Plan,Agents,SUV,256,1,2,3,26,No
10000275,Denver,Disabled,Male,Primary_Plan,Website,Coupe_2 Door,130,3,1,2,64,No
10000276,Tampa,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,222,5,1,6,129,No
10000277,Tampa,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,232,4,3,3,0,No
10000278,Boston,Unemployed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,152,2,3,6,142,No
10000279,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,184,1,2,3,9,No
10000280,Fairfield,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,178,5,1,2,56,No
10000281,Boston,Unemployed,Male,Primary_Plan,Website,Coupe_2 Door,138,3,4,2,90,No
10000282,Fairfield,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,142,6,1,6,116,No
10000283,Indianapolis,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,132,1,1,2,82,No
10000284,Indianapolis,Employed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,216,3,1,2,60,No
10000285,Tampa,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,156,3,2,6,108,No
10000286,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,3,1,2,99,No
10000287,Boston,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,144,7,1,3,0,No
10000288,Boston,Unemployed,Male,Primary_Plan,Agents,Sports Car,228,5,1,2,39,No
10000289,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,126,5,2,3,30,No
10000290,Denver,Employed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,224,8,3,6,142,No
10000291,Boston,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,182,3,4,2,82,No
10000292,Denver,Employed,Male,Extended_Plan,Direct Branch Contact,Luxirious_Car,450,8,1,2,90,No
10000293,Tampa,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,142,3,3,3,26,No
10000294,Denver,Disabled,Female,Premium_Plan,Customer_Call_Centre,Coupe_2 Door,236,6,1,2,73,No
10000295,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,128,1,2,2,90,No
10000296,Boston,Employed,Male,Primary_Plan,Agents,SUV,220,2,1,6,146,No
10000297,Indianapolis,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,1,2,6,108,No
10000298,Tampa,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,9,2,3,0,No
10000299,Denver,Unemployed,Male,Premium_Plan,Website,Sedan_4 Door,202,8,3,2,69,No
10000300,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,1,2,6,142,No
10000301,Fairfield,Employed,Male,Primary_Plan,Website,Sedan_4 Door,136,8,4,1,64,No
10000302,Denver,Retired,Male,Primary_Plan,Website,Sports Car,234,9,1,2,73,Yes
10000303,Indianapolis,Employed,Female,Primary_Plan,Agents,SUV,224,2,1,3,30,No
10000304,Denver,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,1,1,6,103,No
10000305,Indianapolis,Unemployed,Female,Primary_Plan,Agents,SUV,236,4,1,5,60,Yes
10000306,Boston,Unemployed,Male,Primary_Plan,Customer_Call_Centre,SUV,232,2,2,3,0,No
10000307,Denver,Employed,Male,Extended_Plan,Website,SUV,264,3,3,3,34,No
10000308,Denver,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,222,1,2,2,77,Yes
10000309,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,6,2,3,13,Yes
10000310,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,122,6,1,3,22,No
10000311,Denver,Employed,Female,Primary_Plan,Agents,SUV,220,1,1,3,26,Yes
10000312,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,6,4,3,13,No
10000313,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,232,3,3,3,34,No
10000314,Denver,Employed,Female,Premium_Plan,Direct Branch Contact,Sedan_4 Door,212,3,1,3,43,No
10000315,Denver,Unemployed,Male,Premium_Plan,Direct Branch Contact,SUV,306,2,3,3,30,No
10000316,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,242,1,3,3,47,No
10000317,Boston,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,196,1,2,2,73,No
10000318,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,278,1,3,2,69,No
10000319,Boston,Employed,Female,Primary_Plan,Website,Sedan_4 Door,138,1,2,3,9,Yes
10000320,Tampa,Employed,Female,Primary_Plan,Agents,SUV,220,1,4,6,125,No
10000321,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,7,2,6,138,Yes
10000322,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,1,1,2,60,No
10000323,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,146,5,2,3,4,No
10000324,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,160,2,4,8,142,No
10000325,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,SUV,204,2,1,8,150,Yes
10000326,Fairfield,Unemployed,Female,Extended_Plan,Website,Sedan_4 Door,196,2,2,8,103,No
10000327,Fairfield,Employed,Female,Primary_Plan,Website,Sedan_4 Door,130,1,2,3,9,No
10000328,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,136,1,2,1,64,No
10000329,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Coupe_2 Door,196,2,1,2,99,No
10000330,Boston,Unemployed,Male,Primary_Plan,Agents,Sedan_4 Door,126,1,2,3,4,No
10000331,Boston,Unemployed,Female,Primary_Plan,Website,SUV,222,9,3,8,116,No
10000332,Boston,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,142,1,1,3,30,No
10000333,Denver,Unemployed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,164,2,4,8,108,No
10000334,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,140,5,1,2,73,No
10000335,Tampa,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,148,1,1,2,73,No
10000336,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,134,2,1,3,26,No
10000337,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,3,4,2,99,No
10000338,Tampa,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,140,5,1,3,4,No
10000339,Boston,Employed,Male,Extended_Plan,Direct Branch Contact,Coupe_2 Door,152,1,4,8,150,No
10000340,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,SUV,238,8,3,3,26,No
10000341,Boston,Employed,Male,Premium_Plan,Customer_Call_Centre,SUV,308,2,4,2,86,No
10000342,Denver,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,5,1,3,9,No
10000343,Boston,Unemployed,Female,Primary_Plan,Website,Sedan_4 Door,122,1,2,8,120,No
10000344,Boston,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,3,2,8,108,Yes
10000345,Fairfield,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,2,2,2,99,No
10000346,Denver,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,142,3,1,3,4,No
10000347,Indianapolis,Disabled,Male,Primary_Plan,Website,Sedan_4 Door,128,8,4,2,86,No
10000348,Fairfield,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,158,2,1,2,73,No
10000349,Denver,Employed,Female,Extended_Plan,Agents,Sedan_4 Door,184,1,4,8,150,No
10000350,Boston,Disabled,Female,Premium_Plan,Agents,Sedan_4 Door,212,3,1,2,77,No
10000351,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,2,2,8,146,No
10000352,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,144,1,1,4,30,No
10000353,Indianapolis,Employed,Female,Primary_Plan,Website,Coupe_2 Door,126,3,2,2,73,No
10000354,Indianapolis,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,1,4,4,39,No
10000355,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,1,2,8,116,No
10000356,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,SUV,218,1,2,4,22,No
10000357,Boston,Unemployed,Female,Premium_Plan,Agents,SUV,322,1,1,8,125,No
10000358,Fairfield,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,132,3,1,4,9,No
10000359,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,4,4,4,39,No
10000360,Fairfield,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,138,2,3,2,90,No
10000361,Tampa,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,2,4,34,Yes
10000362,Boston,Unemployed,Female,Primary_Plan,Agents,Sports Car,224,2,2,8,120,No
10000363,Denver,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,138,1,1,4,13,Yes
10000364,Boston,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,7,1,2,77,No
10000365,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,1,1,2,64,No
10000366,Boston,Employed,Female,Premium_Plan,Customer_Call_Centre,SUV,312,9,2,4,26,No
10000367,Boston,Medical Leave,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,142,1,2,8,125,Yes
10000368,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,124,1,2,2,82,No
10000369,Denver,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,1,1,4,17,Yes
10000370,Boston,Employed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,126,7,2,8,116,Yes
10000371,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sports Car,224,9,1,2,30,No
10000372,Tampa,Disabled,Male,Primary_Plan,Agents,Sedan_4 Door,136,3,1,2,82,No
10000373,Boston,Employed,Female,Primary_Plan,Website,SUV,212,2,1,2,77,Yes
10000374,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,148,3,2,8,138,No
10000375,Tampa,Employed,Male,Extended_Plan,Agents,SUV,252,2,1,4,26,No
10000376,Boston,Disabled,Female,Primary_Plan,Website,SUV,200,1,4,4,4,No
10000377,Boston,Employed,Female,Premium_Plan,Direct Branch Contact,SUV,342,1,4,4,0,No
10000378,Fairfield,Retired,Female,Primary_Plan,Agents,Coupe_2 Door,144,3,2,8,108,No
10000379,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,158,1,1,2,60,Yes
10000380,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,180,1,2,2,95,No
10000381,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,128,1,2,4,9,Yes
10000382,Indianapolis,Employed,Female,Primary_Plan,Website,Coupe_2 Door,124,1,2,8,125,No
10000383,Tampa,Employed,Female,Primary_Plan,Customer_Call_Centre,SUV,230,2,4,8,125,No
10000384,Indianapolis,Employed,Male,Premium_Plan,Customer_Call_Centre,Coupe_2 Door,232,1,1,8,138,No
10000385,Denver,Employed,Female,Primary_Plan,Agents,SUV,208,2,3,2,64,No
10000386,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,1,1,8,125,No
10000387,Denver,Disabled,Male,Extended_Plan,Direct Branch Contact,Sedan_4 Door,170,3,1,4,9,No
10000388,Boston,Retired,Male,Primary_Plan,Agents,Sports Car,210,1,2,2,77,Yes
10000389,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,2,2,4,34,No
10000390,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,3,2,4,4,No
10000391,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,126,5,2,2,56,No
10000392,Boston,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,196,2,1,4,39,No
10000393,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,130,1,1,4,22,No
10000394,Indianapolis,Employed,Female,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,222,3,1,4,17,No
10000395,Denver,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,192,6,3,2,56,No
10000396,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,134,1,3,1,86,No
10000397,Tampa,Employed,Female,Primary_Plan,Agents,SUV,228,8,1,2,64,No
10000398,Fairfield,Employed,Female,Premium_Plan,Agents,Sedan_4 Door,232,2,1,3,99,Yes
10000399,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,146,1,4,4,34,No
10000400,Indianapolis,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,138,9,1,4,4,Yes
10000401,Indianapolis,Medical Leave,Female,Extended_Plan,Direct Branch Contact,SUV,272,1,1,4,0,No
10000402,Denver,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,174,2,1,4,39,No
10000403,Tampa,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,7,4,2,52,No
10000404,Fairfield,Employed,Female,Extended_Plan,Agents,Luxurious_SUV,488,2,1,4,125,No
10000405,Boston,Employed,Female,Extended_Plan,Customer_Call_Centre,SUV,246,2,3,4,17,No
10000406,Denver,Employed,Male,Primary_Plan,Website,Sedan_4 Door,122,3,2,2,95,No
10000407,Boston,Unemployed,Female,Primary_Plan,Customer_Call_Centre,Sports Car,226,2,1,2,64,No
10000408,Tampa,Employed,Female,Primary_Plan,Agents,Sports Car,218,2,2,2,43,Yes
10000409,Boston,Unemployed,Male,Primary_Plan,Agents,Luxurious_SUV,366,2,3,2,26,No
10000410,Denver,Employed,Male,Premium_Plan,Customer_Call_Centre,SUV,352,5,3,4,108,No
10000411,Boston,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,146,6,1,2,90,No
10000412,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,138,4,4,4,26,No
10000413,Boston,Unemployed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,124,1,3,4,22,No
10000414,Tampa,Retired,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,172,6,1,2,90,Yes
10000415,Denver,Unemployed,Female,Primary_Plan,Agents,Sports Car,224,1,1,3,30,No
10000416,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,134,9,1,1,56,No
10000417,Denver,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,148,4,1,4,146,No
10000418,Fairfield,Medical Leave,Male,Primary_Plan,Website,Luxirious_Car,366,1,2,4,103,No
10000419,Denver,Employed,Male,Primary_Plan,Agents,SUV,228,1,4,4,39,No
10000420,Denver,Unemployed,Male,Extended_Plan,Agents,Sports Car,254,3,2,5,13,No
10000421,Denver,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,124,2,3,2,86,No
10000422,Tampa,Unemployed,Male,Extended_Plan,Agents,Sports Car,272,8,1,2,60,No
10000423,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,142,3,3,4,43,No
10000424,Denver,Unemployed,Female,Premium_Plan,Agents,Sedan_4 Door,224,1,3,4,17,No
10000425,Boston,Employed,Male,Extended_Plan,Customer_Call_Centre,Luxirious_Car,460,2,1,4,120,No
10000426,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,SUV,258,3,2,4,133,No
10000427,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,132,2,4,4,116,No
10000428,Denver,Retired,Male,Extended_Plan,Agents,SUV,266,1,2,4,150,Yes
10000429,Denver,Employed,Male,Premium_Plan,Agents,SUV,354,7,1,4,150,No
10000430,Indianapolis,Unemployed,Male,Primary_Plan,Customer_Call_Centre,Coupe_2 Door,126,3,2,4,150,No
10000431,Indianapolis,Employed,Female,Primary_Plan,Direct Branch Contact,Coupe_2 Door,144,1,1,4,120,No
10000432,Boston,Employed,Male,Premium_Plan,Direct Branch Contact,Sedan_4 Door,220,1,2,4,26,Yes
10000433,Denver,Employed,Female,Extended_Plan,Agents,Sports Car,248,6,2,3,13,No
10000434,Indianapolis,Employed,Female,Extended_Plan,Agents,SUV,260,1,2,2,52,Yes
10000435,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Luxurious_SUV,392,1,1,3,0,No
10000436,Indianapolis,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,148,1,1,4,4,No
10000437,Denver,Employed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,158,2,3,2,95,No
10000438,Fairfield,Employed,Male,Primary_Plan,Agents,Sports Car,226,3,3,3,13,No
10000439,Denver,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,152,3,2,2,77,No
10000440,Indianapolis,Medical Leave,Male,Premium_Plan,Customer_Call_Centre,Sedan_4 Door,226,1,1,4,4,No
10000441,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,148,7,1,4,4,No
10000442,Denver,Unemployed,Male,Extended_Plan,Agents,SUV,264,6,2,4,39,No
10000443,Denver,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,146,2,1,4,39,No
10000444,Tampa,Employed,Female,Extended_Plan,Website,Sports Car,262,9,1,3,17,No
10000445,Boston,Disabled,Female,Primary_Plan,Agents,Sedan_4 Door,128,6,2,4,129,No
10000446,Boston,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,176,4,1,4,129,No
10000447,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,210,3,2,4,26,No
10000448,Fairfield,Unemployed,Male,Extended_Plan,Website,Sedan_4 Door,156,1,2,2,56,No
10000449,Indianapolis,Employed,Male,Primary_Plan,Customer_Call_Centre,SUV,228,1,2,2,82,No
10000450,Denver,Medical Leave,Female,Primary_Plan,Direct Branch Contact,Sports Car,200,1,1,3,17,No
10000451,Denver,Medical Leave,Male,Primary_Plan,Website,SUV,234,6,1,2,64,No
10000452,Denver,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,4,1,4,103,No
10000453,Fairfield,Employed,Male,Extended_Plan,Agents,Sedan_4 Door,182,1,1,2,60,No
10000454,Fairfield,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,126,6,2,3,129,No
10000455,Denver,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,148,1,1,3,108,No
10000456,Fairfield,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,172,1,2,4,22,No
10000457,Boston,Employed,Female,Extended_Plan,Direct Branch Contact,Sports Car,276,4,1,2,64,No
10000458,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,130,2,1,3,138,No
10000459,Boston,Medical Leave,Female,Extended_Plan,Direct Branch Contact,Coupe_2 Door,180,2,1,3,116,No
10000460,Denver,Employed,Female,Primary_Plan,Customer_Call_Centre,Sedan_4 Door,130,3,1,4,4,No
10000461,Boston,Disabled,Female,Primary_Plan,Website,SUV,226,9,1,4,43,No
10000462,Fairfield,Unemployed,Male,Primary_Plan,Website,Sedan_4 Door,136,1,2,4,13,No
10000463,Tampa,Employed,Male,Primary_Plan,Website,Sports Car,200,4,2,4,103,No
10000464,Denver,Medical Leave,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,1,2,4,17,No
10000465,Denver,Employed,Male,Extended_Plan,Agents,Coupe_2 Door,152,2,1,3,103,No
10000466,Boston,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,122,1,4,3,108,No
10000467,Denver,Unemployed,Female,Extended_Plan,Website,Sedan_4 Door,184,1,4,2,86,No
10000468,Tampa,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,5,1,4,39,No
10000469,Boston,Employed,Male,Extended_Plan,Website,SUV,262,9,1,4,17,No
10000470,Boston,Employed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,130,1,2,3,116,No
10000471,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,140,1,1,3,116,No
10000472,Tampa,Unemployed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,222,3,1,3,138,No
10000473,Tampa,Unemployed,Male,Premium_Plan,Direct Branch Contact,Coupe_2 Door,228,1,4,2,52,No
10000474,Tampa,Unemployed,Female,Extended_Plan,Agents,Sedan_4 Door,166,8,1,3,150,No
10000475,Denver,Employed,Female,Primary_Plan,Agents,Coupe_2 Door,140,2,2,2,69,No
10000476,Fairfield,Unemployed,Male,Primary_Plan,Agents,Coupe_2 Door,148,2,1,4,30,No
10000477,Tampa,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,160,8,1,2,86,No
10000478,Denver,Employed,Female,Extended_Plan,Agents,Coupe_2 Door,190,2,2,2,60,No
10000479,Indianapolis,Unemployed,Female,Primary_Plan,Agents,Sedan_4 Door,128,1,2,2,52,No
10000480,Denver,Employed,Male,Primary_Plan,Agents,Sedan_4 Door,132,2,3,3,108,Yes
10000481,Indianapolis,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,130,1,2,2,64,Yes
10000482,Tampa,Employed,Female,Primary_Plan,Agents,Sedan_4 Door,134,9,1,4,0,Yes
10000483,Boston,Medical Leave,Female,Primary_Plan,Website,Coupe_2 Door,130,4,1,4,9,Yes
10000484,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,172,9,1,4,4,No
10000485,Tampa,Unemployed,Female,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,168,3,3,3,133,No
10000486,Tampa,Employed,Female,Extended_Plan,Direct Branch Contact,Sedan_4 Door,176,1,1,1,56,No
10000487,Boston,Unemployed,Male,Extended_Plan,Agents,Sedan_4 Door,184,4,1,4,13,No
10000488,Denver,Employed,Male,Primary_Plan,Agents,Coupe_2 Door,138,3,2,3,64,No
10000489,Denver,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,136,1,3,4,26,No
10000490,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,124,5,3,4,26,No
10000491,Denver,Employed,Female,Primary_Plan,Website,Sedan_4 Door,148,2,3,4,22,No
10000492,Fairfield,Employed,Male,Premium_Plan,Agents,Coupe_2 Door,220,1,2,4,0,No
10000493,Tampa,Unemployed,Male,Extended_Plan,Agents,Coupe_2 Door,172,2,1,2,52,No
10000494,Boston,Employed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,146,9,4,2,82,No
10000495,Boston,Employed,Female,Primary_Plan,Agents,SUV,234,1,4,6,146,No
10000496,Denver,Employed,Male,Premium_Plan,Agents,Luxurious_SUV,552,1,1,2,142,Yes
10000497,Tampa,Unemployed,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,140,1,1,4,86,No
10000498,Fairfield,Employed,Male,Extended_Plan,Customer_Call_Centre,Sedan_4 Door,192,1,2,5,86,No
10000499,Denver,Employed,Male,Primary_Plan,Direct Branch Contact,SUV,212,2,1,3,99,No
10000500,Fairfield,Employed,Female,Extended_Plan,Website,Coupe_2 Door,188,1,3,4,39,No
10000501,Boston,Unemployed,Male,Primary_Plan,Direct Branch Contact,Sedan_4 Door,132,2,1,4,9,No
10000502,Fairfield,Unemployed,Male,Primary_Plan,Agents,SUV,222,1,1,4,26,No
10000503,Tampa,Employed,Male,Primary_Plan,Website,Sedan_4 Door,128,2,2,3,99,Yes
10000504,Denver,Employed,Female,Premium_Plan,Customer_Call_Centre,Coupe_2 Door,206,4,3,6,142,No
10000505,Boston,Medical Leave,Male,Primary_Plan,Agents,Sedan_4 Door,132,1,1,6,133,No
10000506,Denver,Employed,Female,Primary_Plan,Agents,SUV,204,4,2,2,60,No
10000507,Denver,Medical Leave,Female,Primary_Plan,Direct Branch Contact,Sedan_4 Door,144,2,1,6,120,No
